job_title,texts
제관사 구인,"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 김포시, 대곶면 대곶로382번길 64-32, 제관원"
자동차 부품 조립원,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 인천광역시, 서구, 북항로363번길 14-20  (원창동), 제조 단순 종사원"
[한화NxMD] 경력사원(영업) 채용,"마케팅·홍보·조사,영업·판매·무역, 경력, (최소 5년, 이상), 대졸(4년), 정규직, 0명, 경기 성남시 분당구, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 08:00~17:30, 퇴직금, 직무능력향상교육,외국어 교육 지원,연차,여름휴가,경조휴가제,반차,Refresh휴가,창립일휴무,근로자의날 휴무,휴가비지원,포상휴가,상여금,퇴직금,건강검진,의료비지원(본인),차량유류비지급,구내식당(사원식당),통근버스 운행,점심식사 제공,각종 경조사 지원,단체 상해보험,성과급,야근수당,휴일(특근)수당,연차수당,직책수당,수평적 조직문화,회식강요 안함,야근강요 안함,창립일선물지급,의료비지원(가족),체력단련실운영,무료진료지정병원,산전 후 휴가,육아휴직,휴게실,수면실,회의실,공기청정기,카페테리아,사내 정원,문턱 없음,자유복장,캐주얼데이,식비 지원,주차장제공,탄력근무제,스마트기기,노트북,사원증,자회사 제품할인,통신비 지원,선택적복리후생,해외주재원 제도,복지카드/포인트,주요 제품 직원 할인,자녀학자금,4대 보험,웰컴키트 지급,점심시간 연장제도,사무용품 지급,자유로운 연차사용,재택근무,주 40시간제 시행,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[풀무원] ORGA 회계(장애인 정규직),"회계·세무·재무,총무·법무·사무, 신입, ,, 경력, (최소 1년, 이상), 대졸(4년), 정규직, 00명, 서울, 서울 강남구, 서울 강동구, 서울 서초구, 서울 송파구, 경기, 경기 성남시, 경기 성남시 분당구, 경기 성남시 수정구, 경기 성남시 중원구, 수도권 8호선, 가락시장역, 0번출구, 100m, 퇴직연금, 우수사원시상식,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,멘토링제도,외국어 교육 지원,교육비 지원,연차,경조휴가제,반차,근로자의날 휴무,공휴일 휴무,퇴직연금,인센티브제,장기근속자 포상,우수사원포상,퇴직금,건강검진,의료비지원(본인),직원대출제도,각종 경조사 지원,사내동호회 운영,성과급,야근수당,사우회(경조사회),노조/노사협의회,회식강요 안함,야근강요 안함,사내 어린이집 운영,산전 후 휴가,육아휴직,남성출산휴가,휴게실,회의실,공기청정기,휴양시설 제공,건물 내 경사로,휠체어용 난간,장애인 엘리베이터,자유복장,음료제공(차,커피),탄력근무제,노트북,자회사 제품할인,콘도/리조트 이용권,본인학자금,선택적복리후생,복지카드/포인트,주요 제품 직원 할인,자녀학자금,4대 보험,자유로운 연차사용,님/닉네임 문화,칼퇴근 보장,주 52시간제 준수,패밀리데이,시간제 연차,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[프레시원동서울 일산지점] 식사재 구매 담당자 채용,"상품기획·MD,구매·자재·물류, 무관, 고졸, 정규직, 0명, 경기 고양시 일산동구, 근무형태 :, 07:00~17:00, 퇴직금, 신규 입사자 교육(OJT),연차,경조휴가제,장기근속자 포상,퇴직금,건강검진,구내식당(사원식당),수평적 조직문화,회식강요 안함,야근강요 안함,명절선물/귀향비,창립일선물지급,생일선물/파티,휴게실,회의실,전용사옥,자유복장,주차장제공,사원증,자회사 제품할인,4대 보험,사무용품 지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"[경영지원]HR팀, IR법무팀 채용공고(인사관리, 공시, ESG)","회계·세무·재무,총무·법무·사무,인사·노무·HRD, 경력, (최소 4년, 이상), 대졸(4년), 정규직, 0명, 서울 강남구, 수도권 2호선, 역삼역, 0번출구, 500m, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 09:00~18:00, 퇴직연금, 우수사원시상식,워크샵,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,외국어 교육 지원,교육비 지원,연차,경조휴가제,반차,근로자의날 휴무,퇴직연금,장기근속자 포상,우수사원포상,건강검진,구내식당(사원식당),각종 경조사 지원,사내동호회 운영,성과급,연차수당,직책수당,회식강요 안함,야근강요 안함,창립일선물지급,생일선물/파티,산전 후 휴가,육아휴직,휴게실,회의실,공기청정기,카페테리아,휴양시설 제공,캐주얼데이,식비 지원,음료제공(차,커피),야간교통비지급,회사차량 있음,노트북,사원증,해외주재원 제도,우리사주제도,4대 보험,임신/출산 선물,웰컴키트 지급,사무용품 지급,자유로운 연차사용,출산 장려,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(주)블랙스톤리조트 식음팀 채용공고,"서비스, 무관, 학력무관, 정규직, 00명, 경기 이천시, 퇴직금, 창립일행사,우수사원시상식,워크샵,신규 입사자 교육(OJT),직무능력향상교육,자기계발비 지원,연차,여름휴가,인센티브제,장기근속자 포상,우수사원포상,퇴직금,건강검진,기숙사 운영,구내식당(사원식당),통근버스 운행,점심식사 제공,저녁식사 제공,사내동호회 운영,성과급,직책수당,사우회(경조사회),창립일선물지급,생일선물/파티,산전 후 휴가,남성출산휴가,휴게실,수면실,회의실,공기청정기,카페테리아,전용사옥,휴양시설 제공,유니폼지급,아침식사 제공,간식 제공,식비 지원,음료제공(차,커피),주차장제공,회사차량 있음,탄력근무제,자회사 제품할인,4대 보험,사무용품 지급,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[KH필룩스] 시설관리 부문 채용(경력),"건설·건축, 무관, 학력무관, 정규직, 0명, 경기 양주시, 09:00~18:00, 퇴직금, 창립일행사,우수사원시상식,워크샵,플레이샵,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,사이버연수원운영,자격증취득지원,교육비 지원,연차,여름휴가,경조휴가제,반차,창립일휴무,근로자의날 휴무,인센티브제,장기근속자 포상,우수사원포상,퇴직금,건강검진,기숙사 운영,직원대출제도,차량유류비지급,구내식당(사원식당),점심식사 제공,저녁식사 제공,각종 경조사 지원,사내동호회 운영,연차수당,직책수당,노조/노사협의회,수평적 조직문화,회식강요 안함,야근강요 안함,명절선물/귀향비,체력단련실운영,산전 후 휴가,육아휴직,남성출산휴가,보건휴가,휴게실,회의실,카페테리아,사내 정원,건물 내 경사로,휠체어용 난간,자유복장,유니폼지급,식비 지원,음료제공(차,커피),주차장제공,회사차량 있음,자회사 제품할인,업무활동비 지급,해외주재원 제도,자녀학자금,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[KH필룩스] 기구설계 부문 채용(경력),"생산, 무관, 학력무관, 정규직, 0명, 서울 노원구, 수도권 7호선, 중계역, 0번출구, 800m, 09:00~18:00, 퇴직금, 창립일행사,우수사원시상식,워크샵,플레이샵,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,사이버연수원운영,자격증취득지원,교육비 지원,연차,여름휴가,경조휴가제,반차,창립일휴무,근로자의날 휴무,인센티브제,장기근속자 포상,우수사원포상,퇴직금,건강검진,기숙사 운영,직원대출제도,차량유류비지급,구내식당(사원식당),점심식사 제공,저녁식사 제공,각종 경조사 지원,사내동호회 운영,연차수당,직책수당,노조/노사협의회,수평적 조직문화,회식강요 안함,야근강요 안함,명절선물/귀향비,체력단련실운영,산전 후 휴가,육아휴직,남성출산휴가,보건휴가,휴게실,회의실,카페테리아,사내 정원,건물 내 경사로,휠체어용 난간,자유복장,유니폼지급,식비 지원,음료제공(차,커피),야간교통비지급,주차장제공,회사차량 있음,자회사 제품할인,업무활동비 지급,통신비 지원,해외주재원 제도,자녀학자금,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
청라  안전감시단  모집(성실한자),"건설·건축, 무관, 학력무관, 계약직, 0명, 인천 서구, 근무형태 :, 주 6일 근무, (월~토), 퇴직금, 직무능력향상교육,우수사원포상,퇴직금, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
영업관리 및 지원 경력모집,"영업·판매·무역, 경력, (최소 3년, 이상), 대졸(2~3년), 정규직, 0명, 경북 구미시, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(주)실리콘마이터스 반도체 품질 Engineer 신입 채용,"생산, 신입, 대졸(4년), 정규직, 00명, 경기 성남시 분당구, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 08:30~17:30, 퇴직연금, 워크샵,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,교육비 지원,연차,경조휴가제,반차,퇴직연금,우수사원포상,스톡옵션,건강검진,기숙사 운영,직원대출제도,차량유류비지급,저녁식사 제공,각종 경조사 지원,단체 상해보험,야근수당,휴일(특근)수당,연차수당,명절선물/귀향비,생일선물/파티,결혼기념일선물,산전 후 휴가,육아휴직,휴게실,회의실,카페테리아,자유복장,식비 지원,음료제공(차,커피),야간교통비지급,탄력근무제,노트북,통신비 지원,해외주재원 제도,4대 보험,사무용품 지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
납품 기사 채용공고,"영업·판매·무역, 무관, 고졸, 정규직, 0명, 대구 달서구, 퇴직연금, 연차,퇴직연금,퇴직금,점심식사 제공,저녁식사 제공,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[회계사] 관리팀 정규직 경력사원 채용(팀장급),"회계·세무·재무,총무·법무·사무, 경력, (최소 5년, 이상), 대졸(4년), 정규직, 0명, 서울 강남구, 수도권 7호선, 청담역, 0번출구, 500m, 09:30~18:30, 퇴직연금, 연차,퇴직연금,퇴직금,명절선물/귀향비,회의실,자유복장,음료제공(차,커피),4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"물류 사무원(FCL, LCL) 모집합니다.","(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 동래구, 충렬대로 118, 202-1호 (온천동, 부산대학교총동문회 장학회관), 무역 사무원, 종합무역중개인"
재가 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 연수구, 원인재로 212, . (연수동, 연수1차,승기마을,원인재마을), 요양 보호사 및 간병인"
망원동] 재가센터 사회복지사 채용,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 서울특별시, 마포구, 희우정로 100   302, 사회복지사"
토요코인호텔 미화 채용,"학력무관, 기간의 정함이 있는 근로계약, 1개월, 1명, 입사지원현황통계, 대전광역시, 서구, 둔산중로134번길 13  (둔산동), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), APT청소원, 빌딩청소원, 의원청소원, 공중화장실청소원, 상가청소원, ,, 상가청소원, 병원청소원, 사우나청소원"
재가 요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 미추홀구, 독정이로16번길 40-1, 소재 (용현동, 삼성빌라), 재가 요양보호사"
"일반사무직,건설업기술지도요원,안전관리계획서 작성,캐드가능자우대,건설.토목 전공자우대","학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 화성시, 동탄감배산로 143, 908호  //  안산사무소 근무가능(한대앞역 1분) (오산동, 동탄역 유림노르웨이숲), 전산자료 입력원 및 사무 보조원"
4등급 여자어르신 오전 요양보호사 선생님 구인합니다.,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 은평구, 갈현로19길 18, 동명홈타운 (갈현동, 동명홈타운), 재가 요양보호사"
[내일을 함께 설계할 직원을 찾습니다]경력 프론트엔드 웹퍼블리셔 직원 채용 공고,"(최소 2년 0 개월 이상), 우대, 대졸(2~3년) ~ 석사, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 고양시, 덕양구 삼막3길 5, 본사사무실 (오금동, 고양삼송 한강듀클래스), 웹 개발자"
[중증장애인만 채용]디엘이엔씨 CCTV 안전 관제요원,"학력무관, 기간의 정함이 있는 근로계약, 2개월, 4명, 입사지원현황통계               	             		4명             		             		(장애인만 채용), 서울특별시, 종로구, 통일로 134  (평동), 보안 관제원(경비 관제원)"
평창군가족센터 종사자(팀원) 5차 채용 공고,"학력무관, 기간의 정함이 있는 근로계약, 8개월, 1명, 입사지원현황통계, 강원특별자치도, 평창군, 평창읍 평창중앙로 67, 2층 및 평창군관내, 사회복지사"
［포항 흥해읍］ 한화포레나포항 상가 미화원 모집,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 경상북도, 포항시, 북구 흥해읍 이인로116번길 2, '한화포레나포항', 청소원"
"[특근X, 잔업X] 포장, 입출고 직원 모집합니다.","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 당진시, 송악읍 순성로 777-61, 플라스틱제품 조립원 및 검사원, 플라스틱제품조립원"
요양보호사 모집합니다.,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 연수구, 해송로 143, 1단지 아파트 (송도동, 송도웰카운티1단지), 재가 요양보호사, 재가요양보호사"
[행신동] 샘터마을 2단지 아파트 청소원 모집,"학력무관, 기간의 정함이 있는 근로계약, 3개월, 1명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 경기도, 고양시, 덕양구 충장로 118-30, 샘터마을2단지 (행신동, 샘터마을2단지아파트), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), 아파트청소원, 사무실청소원, 병원청소원, 역구내정리원, 매장청소원"
한우(축산물) 생산팀 모집(정규직),"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 하남시, 산곡북로 41-23, 건물 (하산곡동), 정육원, 정육포장원"
강남장애인자립생활센터 활동지원팀(경력) 직원 채용 공고,"강남장애인자립생활센타는 역량 있는 사회복지사를 채용하고자 합니다.  1.채용분야 및 담당업무  채용분야; 활동지원사업 전담인력★경력자 채용인원:0명 주요업무: ○장애인 이용자 및 활동지원사 상담 ○장애인 이용자 및 활동지원사 매칭 ○서비스 제공내역 관리 ○활동지원사업 행정서류 작성 및 관리 ○기타 활동지원사업을 위한 일체의 업무 등   2.응시자격  가. 공통사항 필수사항 ○사회복지사 자격증 ○활동지원 업무 경력(2년이상) ○인사성이 좋고 기관 이용자들을 밝게 맞아줄 수 있는 분 ○장애인 이용자와 활동지원사의 고충을 경청해줄 수 있는 분 ○기존 사무실 직원들에게 협조적이고 웃는 얼굴로 일할 수 있는 분    3. 채용형태 및 근무장소  가. 채용형태:무기계약 전환 가능한 1년 계약직    ○계약기간 도중이라도 기관에 적합한 인재로 평가될 결우 정규직 계약가능,    ○수습기간 3개월 진행되며 수습기간 중 급여 100%지급   나. 근무장소: 강남장애인자립생활센타      ○서울시 강남구 개포로 508 소망빌딩 401호      ○기타 이용자 방문상담 등 업무에 필요한 지역  다. 계약기간: 근무일부터 (3개월 수습기간)  라. 급여기준:    ○위 급여기준은 2024년 서울시 사회복지시설 종사자 인건비 지급기준   ○서울시 사회복지시설 종사자 인건비 지급기준에 따라 경력인정 여부결정   4.응시원서 접수  가. 접수기간: 2024  나. 접수방법: 이메일접수  5., (최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 강남구, 개포로 508  (개포동, 소망빌딩), 사회복지사(사회복지시설), 장애인사회복지사"
[내일을 함께 설계할 직원을 찾습니다]경력 백엔드 개발자 직원 채용 공고,"(최소 3년 0 개월 이상), 우대, 대졸(2~3년) ~ 석사, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 고양시, 덕양구 삼막3길 5, 본사사무실 (오금동, 고양삼송 한강듀클래스), 웹 개발자(웹 엔지니어·웹 프로그래머), 웹개발자, ,, 웹프로그래머, ,, 쇼핑몰프로그래머, ,, PHP프로그래머, ,, HTML/DHTML프로그래머"
주간보호센터 사회복지사 채용합니다,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대전광역시, 동구, 계족로 10, 사회복지사"
산업안전관리대행 산업안전기사 구인,"(최소 4년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 대저로 294  (대저1동, 한국안전기술지원단빌딩), 산업 안전원 및 위험물 관리원, 산업안전담당자, ,, 산업안전관리자, ,, 사업장안전관리자"
머시닝센터(MCT)조작원,"(최소 4년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 부천시, 오정구 부천로425번길 46, 머시닝센터(MCT) 조작원, 머시닝가공원, ,, MCT 기능원, ,, MCT운영자"
공장생산및관리직원,"(최소 2년 1 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 김포시, 대곶면 대곶로331번길 166-23, 기계·금속·비금속 제조 관리자(공장장), 기계제품생산 관리자, 금속제품 생산 관리자, ,, 기계제품생산 공장장, 금속제품 생산 공장장"
진해금강노인전문요양원 직원(조리원) 채용공고,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 창원시, 진해구 해원로2번길 7, 병원 급식 조리사, 병원급식조리사"
♥24년도 영아보조교사 모집♥초임교사도 환영합니다(법인-예슬어린이집),"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 12개월, 1명, 입사지원현황통계, 경상북도, 구미시, 상사서로25길 21, 예슬어린이집 (사곡동), 보육교사, 어린이집교사"
풀무원 푸드머스 마산키즈 대체조리사 구인,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경상남도, 창원시, 마산회원구 내서읍 중리상곡로 49, 유치원·어린이집 급식 조리사"
충정타워  실내청소 미화원 구함,"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 12개월, 1명, 입사지원현황통계, 서울특별시, 서대문구, 서소문로 21, 충정타워 관리실 (충정로3가), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), APT청소원, 빌딩청소원, 의원청소원, 공중화장실청소원, 상가청소원"
플라스틱제품 관련 생산직 사원모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 증평군, 도안면 구봉정길 87, 주식회사 피엔티코리아, 플라스틱제품 조립원 및 검사원, 플라스틱제품검사원"
가구제작목공 및 도장공 모집,"학력무관, 기간의 정함이 없는 근로계약, 15명, 입사지원현황통계, 경기도, 파주시, 광탄면 보광로538번길 14, 가구 제조원, 가구목공"
생산직 사원 모집,"고졸 ~ 대졸(2~3년), 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경상남도, 거창군, 거창읍 밤티재로 1298, 기계·금속 분야 단순 종사원"
브런치 카페 대전 베르가못 정직원 모집 9:30-17:00 (주5일) 주6일 근무 가능,"요리사,조리사,셰프·주방장, 경력, (년수무관), 고졸, 정규직, 1명, 대전 서구, 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 해당없음, 음료/간식 제공, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
평택 지제동 현장 안전감시단 모집,"안전관리자, 신입, ,, 경력, (년수무관), 학력무관, 계약직, 3명, 경기 평택시, 근무형태 :, 주 6일 근무, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"전기.전자 제어,PLC제어","고졸 ~ 대졸(4년), 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경기도, 안산시, 단원구 성곡로 176  (성곡동), 전기·전자 제어장치 설치·정비원, 공장자동화설비설치 및 정비원"
수원기독호스피스에서 함께 일할 직원을 모집합니다.,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 수원시, 장안구 송정로118번길 21  (조원동), 건물 경비원(청사,학교,병원,상가,빌딩,공장 등), 빌딩경비원, 학교경비원, ,, 건물경비원, 청사경비원, ,, 공장경비원, 병원경비원"
농업단순종사원 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상남도, 밀양시, 산외면 율전안길 11-34, 다죽리 1102,1103, 농업 단순 종사원"
