job_title,texts
4등급 어르신 주5회 요양보호사 구합니다.(주엽동),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 고양시, 일산서구 주화로 7, 1607동 (주엽동, 강선마을16단지아파트), 재가 요양보호사, 재가요양보호사"
방열문(자동문) 설치원 모집(초보 가능),"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 포천시, 군내면 유교로 83 0, 새시 조립·설치원, 금속샷시설치원, PVC샷시설치원, ,, 금속창호설치원, ,, 철문설치원"
장시간 근무하실 요양보호사를 모십니다,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 성남시, 분당구 백현동 판교역로 145, 204동 (백현동, 알파리움2단지), 재가 요양보호사, 재가노인요양사"
[대치동/4등급할머니/9:30~12:30] 재가 요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 강남구, 선릉로76길 5 -10  선릉역 인근, 재가 요양보호사"
외래 간호조무사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 전라남도, 목포시, 삼학로145번길 24, 성모닥터스빌딩1층 (산정동), 간호조무사"
전설의 우대갈비 일산주엽본점 매장관리자(매니져)공고,"떠오르는 외식업체 전설의 우대갈비 일산본점에서 함께 할  새 가족을 모집합니다  전설의 우대갈비는 서울과 부산 지역에 7개 매장을 직영점으로만 운영합니다 고객을 사랑하는 마음으로 최상의 서비스를 실천하실 친절하고 따뜻한 분을 모집합니다 경력자, 초보자 모두 환영합니다, 학력무관, 기간의 정함이 있는 근로계약, 1개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 경기도, 고양시, 일산서구 주엽로 80, 1층 비125, 비126호 (대화동), 소규모 매장점장(매장매니저·매장슈퍼바이저), 매장관리원"
요양보호사구인 (1일3시간),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 부산광역시, 해운대구, 해운대로349번길 24, 삼호가든@ (해운대 건강보험공단인금) (우동, 삼호가든아파트), 재가 요양보호사, 재가요양보호사"
석유화학 공정설계 및 인허가업무 경력직 모집,"(최소 7년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 울산광역시, 남구, 테크노산업로29번길 76, 삼두종합기술 (두왕동), 화학공학 기술자 및 연구원"
* 동우전기 생산직 사원 모집(초보자도 가능) *,"*단순노무 정규사원 모집 * [업무내용]<주간근무> •권선기를 이용한 권선작업(좌식, 기계를 사용하여 코일을 감는 작업)   •성형제품 검사[공통 자격요건] •학력 : 고졸 이상 •성별 : 무관 •경력 : 신입/경력 (년수무관)[, 학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경기도, 평택시, 안중읍 오성서로 34, 제조 단순 종사원"
사출품 외관검사자 채용,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 정남면 괘랑1길 42-32, 플라스틱제품 조립원 및 검사원, 플라스틱제품검사원"
(민락동) 주 6회 근무하실 재가 요양보호사님 모십니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 부산광역시, 수영구, 민락동 광남로258번길 8, 1 (민락동), 재가 요양보호사, 재가요양보호사"
전설의우대갈비 주엽본점 주방직원 채용공고,"떠오르는 외식업체 전설의 우대갈비 일산본점에서 함께 할  새 가족을 모집합니다  전설의 우대갈비는 서울과 부산 지역에 7개 매장을 직영점으로만 운영합니다 고객을 사랑하는 마음으로 최상의 서비스를 실천하실 친절하고 따뜻한 분을 모집합니다 경력자, 초보자 모두 환영합니다, 학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 고양시, 일산서구 주엽로 80, 1층 비125, 비126호 (대화동), 주방 보조원"
구서삼한골든뷰 시설기사 구인,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 금정구, 구서동 중앙대로 1967, 관리사무소 (구서동, 삼한골든뷰), 아파트 전기관리원, 아파트전기기계설비조작원, ,, 아파트전기시설관리조작원, ,, 아파트전기관리원, ,, 아파트전기설비관리원"
시설요양보호사 모집(주간보호센터),"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 남양주시, 진접읍 양진로1002번길 23-4, 시설 요양보호사(노인요양사)"
★흰돌요양센터 요양보호사님 모집합니다.★,"* 흰돌요양센터에서  함께 근무하실 새 가족을 찾습니다. *  1. 모집 분야 및 자격     가. 모집 분야 : 요양보호사         - 인원 : 1명        - 업무 : 노인 요양원 어르신 일상생활지원 및 프로그램 참여등        (어르신들의  입장에 서서 생각하고 일상생활을 행복하게 해주실 수 있는 요양보호사 선생님 환영합니다~^^)        - 급여 : 월 2,290,000 ~          (기본급 2,070,000 + 야근 근무 시 수당 지급 + 60세 미만 근무자 복지 지급 포함)                           - 4대보험, 퇴직연금, 중식제공          - 근무시간 : -주5일 3교대                            08:00~17:30(D) , 13:00~22:00(E), 22:00~08:30(N)        - 필수 자격 : 요양보호사 자격증        - 신입 가능                 나. 사회복지사업법에 따라 사회복지시설 종사자 결격 사유에 해당되지 않는 자     다. 범죄 경력 조회 시 결격 사유가 없는 자      2. 서류 접수 :     가. 접수 기한 : 2024년 05월31일 ~ 2024년 06월 30일 까지     나. 접수 방법 : 이메일, 방문 접수, 팩스( 051-751-0564)     다. 접 수 처 :  부산광역시 수영구 연수로 260번길 53-1(망미동) 흰돌요양센터     라. 이메일 :  rosa@rosa.or.kr      마. 제출 서류 : 이력서, 자기소개서,                             자격증 사본, 경력 증명서 (서류 심사 합격자에 한함 / 2차 면접 심사 시 제출) 3. 채용 방법      가. 1차 서류 심사     나. 2차 면접 심사 (서류 심사 합격자에 한해 면접 일시 개별 통보)     다. 합격자 발표 : 개별 통보, 학력무관, 기간의 정함이 있는 근로계약, 24개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 수영구, 연수로260번길 53-1  (망미동), 시설 요양보호사(노인요양사), 요양보호사"
녹번동 4등급 할아버지 요양보호사,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 은평구, 녹번로 40   녹번동 문화예술회관부근 아파트, 재가 요양보호사"
전설의우대갈비 주엽본점 주방실장 채용공고,"떠오르는 외식업체 전설의 우대갈비 일산본점에서 함께 할  새 가족을 모집합니다  전설의 우대갈비는 서울과 부산 지역에 7개 매장을 직영점으로만 운영합니다 고객을 사랑하는 마음으로 최상의 서비스를 실천하실 친절하고 따뜻한 분을 모집합니다 경력자, 초보자 모두 환영합니다, 학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 고양시, 일산서구 주엽로 80, 1층 비125, 비126호 (대화동), 주방 보조원(일반 음식점), 주방보조원"
현장직 사원 모집,"고졸, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상남도, 창원시, 성산구 가음정동 정동로 153  (가음정동), 지붕잇기원 등 기타 건축 마감 기능원"
(대연동) 재가요양보호사,"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 1개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 남구, 대연동 유엔평화로29번길 73, . (대연동, 중앙월드타워), 재가 요양보호사, 재가요양보호사"
배전반 조립원 (생산직) 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 5명, 입사지원현황통계, 부산광역시, 강서구, 미음산단2로24번길 47, S.N전기 (구랑동), 전기·전자 부품·제품 조립원"
거래처 납품 배송 정규직 사원 추가인원 채용 공고,"(, 고졸 ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 남양주시, 강변북로 658-29, 1층 (수석동), 배송·납품 운전원(납품영업 포함), 납품 운전원, ,, 납품원"
산격동(성북교)근처 4등급 어르신 방문요양 하실분,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 대구광역시, 북구, 산격동 연암로22길 21-1, 코사마트 근처 (산격동), 재가 요양보호사, 재가요양보호사"
품질관리 사원모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 울산광역시, 북구, 중산산업로 31-4  (중산동), 생산·품질 사무원 및 관리원(기계·자동차·금속), 생산공정관리사무원"
사수동 4등급 어르신 방문요양 하실분 모십니다,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 대구광역시, 북구, 사수동 내곡로 69, 금호엘에이치천연나무5단지 (사수동, 대구금호엘에이치천년나무5단지), 재가 요양보호사, 재가요양보호사"
기계설비/소방설비 기술자/본사 견적 및 현장관리 직원 모집,"(최소 7년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 창원시, 의창구 차룡로48번길 44, 제16층 제에프1614호 (팔용동, 창원스마트업타워), 건축설비 기술자, 건축설비기술자, ,, 건축설비엔지니어, ,, 건축설비기계기술자, ,, 위생배관설비기술자, ,, 소방설비기술자"
간호조무사,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 부산광역시, 연제구, 고분로 4  (연산동), 간호조무사, 간호조무사"
사무보조 채용,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 동탄순환대로 823, 에이팩시티타워 1103호 (영천동), 협회·회원단체 사무원, 협회사무원"
CNC 조작 및 기능원 [오퍼레이터] 경력자 모집,"당사는 [지그/인덱스/자동차 부품개발/피팅,밸브 가공] 제조 업체로서 관련 기능 사원을 모집합니다.  *모집부분 1) CNC 조작 및 기능원 [오퍼레이터] 경력자 모집 - 현 당사 보유 CNC 설비 마작/화낙 범용선반 및 12대 보유. - 현 당사 보유 MCT 설비 DNM650 / KF6700 ...기타 11대 보유 - 경력 5년 이상 우대하며 1인 인원모집 합니다. - MCT 복합 기능자 우대.  *업무내용 1) 지그 부품 제작 (마작). 2) 닛불/밸브 셋팅. 3) 개발품 프로그램 셋팅 및 생산.  * 특근시 추가수당 지급  -상세내용은 면접시-   (46720) 부산광역시 강서구 공항앞길33번길 49-1 (대저2동)  연봉 45,000,000원 이상 ~ 55,000,000 원 이하 상여금 별도 : 200% 임금 협의가능, (최소 5년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 공항앞길33번길 49-1, 대저2동2049-1 (대저2동), CNC 선반 조작원(NC 선반 조작원), CNC터닝선반조작원, ,, CNC터닝기계조작원, ,, CNC선반기능원"
공임나라인천남동점 정비기사 채용,"(최소 3년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 이화로 48  (간석동, 1층), 자동차 정비원"
기획팀(ESG담당자) 모집,"기획·전략,회계·세무·재무, 무관, 대졸(4년), 정규직, 0명, 경기 평택시, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 08:00~17:00, 퇴직금, 상여금,장기근속자 포상,우수사원포상,퇴직금,건강검진,직원대출제도,구내식당(사원식당),통근버스 운행,점심식사 제공,저녁식사 제공,각종 경조사 지원,사내동호회 운영,휴일(특근)수당,연차수당,직책수당,장기근속수당,가족수당,명절선물/귀향비,휴게실,유니폼지급,아침식사 제공,주차장제공,해외주재원 제도,자녀학자금,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
생산직 채용,"(최소 10년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 정남면 괘랑1길 42-32, 플라스틱 사출성형기 조작원, 플라스틱사출기조작원"
팽성 근내리 에어파크빌)  4등급 남자어르신 요양보호사 모집,"학력무관, 기간의 정함이 있는 근로계약, 12개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 평택시, 팽성읍 신흥길 120-32, 재가 요양보호사, 재가요양보호사"
[정규직] 품질관리 경력직 모집,"(최소 3년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 창원시, 의창구 반계로 19-2, 생산·품질 사무원 및 관리원(전기·전자·컴퓨터), 품질관리원, ,, 품질관리사무원"
교정. 절단 등 생산직 모집,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상남도, 창원시, 성산구 적현로 147  (주)세아창원특수강공장), 기계·금속 분야 단순 종사원, 기계분야 단순노무자"
[창원 중동 유니시티] 리드앤톡 영어 전임 강사 모집,"교육, 경력, (최소 1년, 이상), 대졸(4년), 정규직, 0명, 경남 창원시, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"[죽전동물메디컬센터] 카페,용품 관리직원 모집합니다","서비스,의료, 무관, 학력무관, 정규직, 0명, 대구 달서구, 대구 2호선, 용산역, 0번출구, 500m, 10:00~19:00, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
평촌학원가 초중 영어 전임선생님 모십니다,"학원강사, 무관, 대졸(4년), 정규직, 1명, 경기 안양시 동안구, 수도권 4호선, 범계역, 3번출구, 1.1km (도보 16분), 근무형태 :, 화, 수, 목, 금, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
IT개인정보담당자 신입 및 경력직 채용,"시스템엔지니어,네트워크엔지니어,보안엔지니어, 신입, ,, 경력, (년수무관), 학력무관, 정규직, 1명, 서울 중구, 수도권 5호선, 서대문역, 5번출구, 200m (도보 3분), 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 퇴직금, 경조휴가, 남성출산휴가, 노동절 휴무, 반차제도, 야유회, 연차제도, 위로휴가, 육아휴직, 정기휴가, 주5일제, 창립일 행사, 체육대회, 출산휴가, 포상휴가, 경조금, 우수사원 포상제도, 인센티브, 자격증 수당, 직책수당, 신입 사원 교육, 자격증취득지원, 직무능력향상교육, 해외연수, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
광교 CJ연구소(블로썸파크) 미화 주간 모집,"환경미화원, 무관, 학력무관, 정규직, 1명, 경기 수원시 영통구, 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 퇴직연금, 상해보험, 경조휴가, 연차제도, 각종 기념일 선물, 경조금, 연월차제도수당, 근무복.근무화지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
상품 입출고 및 재고관리 담당자 모집,"물류관리자,자재관리자,유통관리자,사무담당자,사무보조, 무관, 학력무관, 정규직, 1명, 서울 성북구, 서울, 서울 강북구, 서울 광진구, 서울 노원구, 서울 도봉구, 서울 동대문구, 서울 마포구, 서울 서대문구, 서울 성동구, 서울 용산구, 서울 은평구, 서울 종로구, 서울 중구, 서울 중랑구, 수도권 6호선, 보문역, 5번출구, 700m (도보 10분), 근무형태 :, 주 5일 근무, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[프리윌린] 고등 수학 콘텐츠 담당 (1년 계약직),"교재개발·교수설계, 경력, (최소 1년, 이상), 대졸(4년), 계약직, ○명, 서울 관악구, 수도권 2호선, 서울대입구역, 2번출구, 500m (도보 7분), 근무형태 :, 주 5일 근무, 해당없음, 주5일제, 휴식공간, 점심 식사 지원, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(내근 주5일 정규직)물류 재고 담당자 모집,"물류관리자,자재관리자,유통관리자, 신입, ,, 경력, (년수무관), 학력무관, 정규직, ○명, 경기 고양시 덕양구, 경기, 경기 광명시, 경기 고양시 일산동구, 경기 남양주시, 경기 성남시 수정구, 경기 수원시 장안구, 경기 수원시 권선구, 경기 안산시 단원구, 경기 수원시 영통구, 경기 안양시 만안구, 경기 과천시, 경기 고양시 일산서구, 경기 구리시, 경기 동두천시, 수도권 3호선, 삼송역, 6번출구, 500m (도보 7분), 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 해당없음, 경조휴가, 주5일제, 명절선물/명절상여, 우수사원 포상제도, 휴가비, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[마룬브레드] 이태리음식점 총괄관리자 채용,"매장관리자,카페·레스토랑매니저,인사담당자,셰프·주방장, 경력, (최소 1년, 이상), 학력무관, 정규직, 1명, 서울 강남구, 근무형태 :, 주 6일 근무, 근무시간 :, (가오픈 기간 동안만), 국민연금, 건강보험, 고용보험, 산재보험, 퇴직연금, 연장근로수당, 근무복 지원, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
관리부  담당자 경력/신입 채용,"사무담당자, 신입, ,, 경력, (년수무관), 학력무관, 정규직, ○명, 경기 성남시 분당구, 수도권 31호선, 수내역, 2번출구, 200m (도보 3분), 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 해당없음, 반차제도, 연차수당, 자율복장, 칼퇴 권장, 점심 식사 지원, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[광주충장로] 남성의류 쇼핑몰 피팅 모델 구인,"미디어·문화·스포츠, 경력, (최소 1년, 이상), 학력무관, 계약직, 0명, 광주 동구, 광주 1호선, 문화전당역, 0번출구, 300m, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
품질관리 실무직원,"생산, 신입, 학력무관, 정규직, 0명, 경기 안산시 단원구, 08:00~17:00, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
CGV불광 영화관 매니져(정직원) 채용공고,"서비스,미디어·문화·스포츠,총무·법무·사무,인사·노무·HRD, 신입, ,, 경력, (최소 1년, 이상), 대졸(2~3년), 정규직, 0명, 서울, 서울 마포구, 서울 서대문구, 서울 은평구, 서울 중구, 경기 고양시, 경기 고양시 덕양구, 경기 고양시 일산동구, 경기 고양시 일산서구, 경기 의정부시, 수도권 3호선, 불광역, 0번출구, 200m, 퇴직연금, 퇴직연금,각종 경조사 지원,야근수당,직책수당,자격증수당,식비 지원,야간교통비지급,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"사무직 겸 경영, 영업지원 업무 인원 모집","구매·자재·물류,회계·세무·재무,영업·판매·무역, 무관, 학력무관, 정규직, 0명, 서울 금천구, 수도권 7호선, 가산디지털단지역, 0번출구, 1km, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 09:00~18:00, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[(주)모네다대부] 인바운드 대출상담 직원 채용 [정규직],"고객상담·TM, 무관, 학력무관, 정규직, 0명, 서울, 서울 강북구, 서울 노원구, 서울 도봉구, 서울 중랑구, 경기 구리시, 경기 남양주시, 경기 동두천시, 경기 양주시, 경기 의정부시, 수도권 7호선, 공릉역, 0번출구, 500m, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 09:00~06:00, 해당없음, 연차,경조휴가제,회식강요 안함,명절선물/귀향비,생일선물/파티,육아휴직,휴게실,사내 정원,자유복장,간식 제공,음료제공(차,커피),4대 보험,칼퇴근 보장, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[(주)모네다대부]부동산 대출상담 직원 채용 (인바운드),"금융·보험,고객상담·TM, 무관, 학력무관, 정규직, 00명, 서울, 서울 강북구, 서울 노원구, 서울 도봉구, 서울 중랑구, 경기 구리시, 경기 남양주시, 경기 동두천시, 경기 양주시, 경기 의정부시, 수도권 7호선, 공릉역, 0번출구, 500m, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 09:00~06:00, 해당없음, 연차,경조휴가제,회식강요 안함,명절선물/귀향비,생일선물/파티,육아휴직,휴게실,사내 정원,자유복장,간식 제공,음료제공(차,커피),4대 보험,칼퇴근 보장, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"웹 디자이너 - 레저사업 영업 지원 (1년, 계약직)","디자인, 경력, (최소 1년, 이상), 학력무관, 계약직, 0명, 서울 강남구, 수도권 2호선, 삼성역, 0번출구, 500m, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
